Filing,text,Section heading,Polarity score,sentiment label
1725579_10K_2020_0001725579-21-000010.htm,None. Item 9. Changes in and Disagreements With Accountants on Accounting and Financial Disclosure.,item_9,0.0,neutral
1725579_10K_2020_0001725579-21-000010.htm,"We maintain disclosure controls and procedures designed to provide reasonable assurance that information required to be disclosed by a company in the reports that it files or submits under the Exchange Act is recorded, processed, summarized and reported. No changes in our internal control over financial reporting identified in connection with the evaluation required by Rule 13a15d and 15d15d. The acquisition of DevelopIntelligence is included in the December 31, 2020 consolidated financial statements.",item_9A,0.0666666666666666,good
1725579_10K_2020_0001725579-21-000010.htm,None. Item 9B. Other Information.,item_9B,-0.0416666666666666,neutral
1725579_10K_2020_0001725579-21-000010.htm,"Our board of directors consists of three classes of directors, each serving staggered threeyear terms. At each annual meeting of stockholders, a class of directors will be elected for a threeyear term to succeed the class whose term is then expiring.",item_10,0.0,neutral
1725579_10K_2020_0001725579-21-000010.htm,This Compensation Discussion and Analysis summarizes in greater detail the material elements of our 2020 executive compensation program. It also analyzes how and why the compensation committee arrived at the specific compensation decisions for our NEOs for 2020.,item_11,0.25,good
1725579_10K_2020_0001725579-21-000010.htm,"We do not have any equity compensation plans not approved by stockholders. The weighted average exercise price does not take into account outstanding RSUs. The number of shares of our Class A common stock available for issuance thereunder will be increased in an amount equal to the least of i 14,900,000 shares.",item_12,0.0416666666666666,neutral
1725579_10K_2020_0001725579-21-000010.htm,"Pluralsight, Inc. became a holding company, and its principal asset is a controlling equity interest in Pluralight Holdings. As a result of the reorganization transactions, Pluralsights, Inc., holds LLC Units in Ploralsight Holdings and is the sole manager of Plurally. Inc. intends to make distributions or, in the case of certain expenses, payments in an amount sufficient to allow Plurality Holdings to pay its taxes.",item_13,0.0714285714285714,good
1725579_10K_2020_0001725579-21-000010.htm,"The following table presents the aggregate fees billed for professional audit services and other services rendered to us by EY for our fiscal years ended December 31, 2020 and 2019. Includes fees for professional services rendered in connection with the audit of our consolidated financial statements and review of our quarterly consolidated financial statement.",item_14,0.0125,neutral
1725579_10K_2020_0001725579-21-000010.htm,"All financial statement schedules are omitted because the information called for is not required or is shown either in the consolidated financial statements or in the notes thereto. The documents listed in the Exhibit Index are incorporated herein by reference or are filed with this Annual Report on Form 10K, in each case as indicated therein.",item_15,0.0,neutral
1627857_10K_2020_0001628280-21-003310.htm,"SailPoint Technologies Holdings, Inc. is the leading provider of enterprise identity security solutions. SailPoint was launched by a team of visionary industry veterans to empower our customers to efficiently and securely govern the digital identities of employees, contractors, business partners and other human and nonhuman users.",item_1,0.034375,neutral
1627857_10K_2020_0001628280-21-003310.htm,"Since our inception, except for the year ended December 31, 2018, we have incurred net losses. We cannot assure you that we will achieve profitability in the future or that we would be able to sustain profitability. We expect our operating expenses to increase significantly as we continue to expand our sales and marketing efforts, continue to invest in research and development, and expand our operations.",item_1A,0.2083333333333333,good
1627857_10K_2020_0001628280-21-003310.htm,None. Item 1B. Unresolved Staff Comments.,item_1B,0.0,neutral
1627857_10K_2020_0001628280-21-003310.htm,"Our corporate headquarters in Austin, Texas consists of 164,818 square feet of space under a lease that expires in April 2029. We also have additional office space under leases in Pune, India, Tel Aviv, Israel, London, United Kingdom, San Jose, California and Singapore.",item_2,0.0,neutral
1627857_10K_2020_0001628280-21-003310.htm,"We are not currently a party to, nor is our property currently subject to, any material legal proceedings other than ordinary routine litigation incidental to the business. We are not aware of any such proceedings contemplated by governmental authorities.",item_3,-0.0654166666666666,bad
1627857_10K_2020_0001628280-21-003310.htm,None. Item 4. Mine Safety Disclosures.,item_4,0.0,neutral
1627857_10K_2020_0001628280-21-003310.htm,Our common stock is listed and traded on the New York Stock Exchange NYSE under the symbol SAIL. We have never declared or paid any cash dividends on our common stock. We currently intend to retain all of our earnings to finance the growth and development of our business.,item_5,-0.1272727272727273,bad
1627857_10K_2020_0001628280-21-003310.htm,None. Item 6. Selected Financial DataNone.,item_6,0.0,neutral
1627857_10K_2020_0001628280-21-003310.htm,"SailPoint is the leading provider of enterprise identity security solutions. Our solutions address the complex needs of global enterprises and midmarket organizations. Rising security threats and evolving regulations and compliance standards for cyber security, data protection, privacy and internal IT controls create new opportunities for our industry.",item_7,-0.0272727272727272,neutral
1627857_10K_2020_0001628280-21-003310.htm,Market risk represents the risk of loss that may impact our financial position due to adverse changes in financial market prices and rates. Our market risk exposure is primarilya result of fluctuations in interest rates and foreign currency exchange rates.,item_7A,-0.0833333333333333,bad
1627857_10K_2020_0001628280-21-003310.htm,"We have audited the accompanying consolidated balance sheets of SailPoint Technologies Holdings, Inc. a Delaware corporation and subsidiaries the Company as of December 31, 2020 and 2019. We conducted our audits in accordance with the standards of the Public Company Accounting Oversight Board United States PCAOB. We believe that our audits provide a reasonable basis for our opinion. The communication of critical audit matters does not alter our opinion on the financial statements.",item_8,0.05,neutral
1627857_10K_2020_0001628280-21-003310.htm,None. Item 9. Changes in and Disagreements with Accountants on Accounting and Financial DisclosureNone.,item_9,0.0,neutral
1627857_10K_2020_0001628280-21-003310.htm,"Disclosure controls and procedures are designed to ensure that information required to be disclosed in the reports that we file or submit under the Exchange Act is recorded, processed, summarized, and reported within the time periods specified in rules and forms of the SEC.",item_9A,-0.1,bad
1627857_10K_2020_0001628280-21-003310.htm,B. Item 9B. Other InformationNone.,item_9B,-0.0416666666666666,neutral
1627857_10K_2020_0001628280-21-003310.htm,"The information called for by this item will be included in our definitive proxy statement with respect to our 2021 Annual Meeting of Stockholders to be filed with the SEC and is incorporated herein by reference. Item 10. Directors, Executive Officers and Corporate Governance",item_10,-0.0333333333333333,neutral
1627857_10K_2020_0001628280-21-003310.htm,The information called for by this item will be included in our definitive proxy statement with respect to our 2021 Annual Meeting of Stockholders to be filed with the SEC. Item 11. Executive Compensation is incorporated herein by reference.,item_11,-0.0333333333333333,neutral
1627857_10K_2020_0001628280-21-003310.htm,The information called for by this item will be included in our definitive proxy statement with respect to our 2021 Annual Meeting of Stockholders to be filed with the SEC. Item 12. Security Ownership of Certain Beneficial Owners and Management and Related Stockholder Matters.,item_12,0.0023809523809523,neutral
1627857_10K_2020_0001628280-21-003310.htm,"The information called for by this item will be included in our definitive proxy statement with respect to our 2021 Annual Meeting of Stockholders to be filed with the SEC. Item 13. Certain Relationships and Related Transactions, and Director Independence.",item_13,0.0023809523809523,neutral
1627857_10K_2020_0001628280-21-003310.htm,The information called for by this item will be included in our definitive proxy statement with respect to our 2021 Annual Meeting of Stockholders to be filed with the SEC. Item 14. Principal Accountant Fees and Services is incorporated herein by reference.,item_14,-0.0333333333333333,neutral
1627857_10K_2020_0001628280-21-003310.htm,"The following documents are filed as part of this Annual Report on Form 10K. All schedules have been omitted as they are either not required, not applicable or the required information is included in the consolidated financial statements or notes thereto.",item_15,0.0,neutral
1540755_10K_2021_0001564590-21-012868.htm,"Anaplan is a cloudnative enterprise SaaS company and a market leader in Connected Planning. Our cloud platform empowers enterprises to orchestrate complex scenario planning and conduct continuous forecasting. As of January 31, 2021, over 1,600 customers were using our platform.",item_1,-0.0999999999999999,bad
1540755_10K_2021_0001564590-21-012868.htm,"This Annual Report on Form 10K also contains forwardlooking statements that involve risks and uncertainties. The occurrence of any of the events or developments described below could materially and adversely affect our business, financial condition, results of operations, and growth prospects. See Cautionary Note Regarding ForwardLooking Statements.",item_1A,0.0,neutral
1540755_10K_2021_0001564590-21-012868.htm,B. UNRESOLVED STAFF COMMENTSNone.,item_1B,0.0,neutral
1540755_10K_2021_0001564590-21-012868.htm,"We sublease approximately 55,000 square feet of space for our corporate headquarters in San Francisco, California pursuant to a sublease that expires in February 2026. We also have leased offices or coworking facilities in Chicago, Illinois, Minneapolis, Minnesota, and New York, New York.",item_2,-0.0318181818181818,neutral
1540755_10K_2021_0001564590-21-012868.htm,"The information set forth in Note 9, Commitments and ContingenciesLegal Matter to the consolidated financial statements included in Part II, Item 8 of this Form 10K is incorporated herein by reference.",item_3,0.0,neutral
1540755_10K_2021_0001564590-21-012868.htm,Not applicable. ITEM 4. MINE SAFETY DISCLOSURES. Not applicable.,item_4,0.0,neutral
1540755_10K_2021_0001564590-21-012868.htm,"Our common stock is listed on the New York Stock Exchange under the symbol PLAN. As of March 5, 2021, there were 101 registered stockholders of record of our common stock. We believe a substantially greater number of beneficial owners hold shares through brokers, banks or other nominees.",item_5,-0.0647727272727272,bad
1540755_10K_2021_0001564590-21-012868.htm,"The consolidated statements of operations data for fiscal 2021, 2020, and 2019, and the consolidated balance sheets data as of January 31, 2021 and 2020, are derived from our audited consolidated financial statements and related notes included elsewhere in this Annual Report on Form 10K. Our historical results are not necessarily indicative of our future results. See Notes 1 and 11 of the notes to our consolidated financial statement for an explanation of the method used to calculate basic and diluted net loss per share attributable to common stockholders.",item_6,-0.0249999999999999,neutral
1540755_10K_2021_0001564590-21-012868.htm,Anaplan is a cloudnative enterprise SaaS company and a market leader in Connected Planning. Our customers rely on the Anaplan platformpowered by our proprietary Hyperblock technology. Our cloud platform empowers enterprises to orchestrate complex scenario planning.,item_7,-0.0999999999999999,bad
1540755_10K_2021_0001564590-21-012868.htm,"We are exposed to market risks in the ordinary course of our business. These risks primarily include interest rate sensitivities. As of January 31, 2021, we had cash and cash equivalents of 321.0 million, which consisted primarily of money market funds and bank deposits.",item_7A,0.1833333333333333,good
1540755_10K_2021_0001564590-21-012868.htm,"Anaplan, Inc. is a public accounting firm registered with the Public Company Accounting Oversight Board United States PCAOB. We are required to be independent with respect to the Company in accordance with the U.S. federal securities laws and the applicable rules and regulations.",item_8,-0.0333333333333333,neutral
1540755_10K_2021_0001564590-21-012868.htm,None. item 9. Changes In and Disagreements with Accountants on Accounting and Financial Disclosure.,item_9,0.0,neutral
1540755_10K_2021_0001564590-21-012868.htm,"Our management, including our principal executive officer and principal financial officer, do not expect that our disclosure controls or our internal control over financial reporting will prevent all errors and all fraud. Because of the inherent limitations in all control systems, no evaluation of controls can provide absolute assurance that all control issues and instances of fraud, if any, have been detected.",item_9A,0.1,good
1540755_10K_2021_0001564590-21-012868.htm,Part III of a two-part series on the history of the U.S. military. Part IV of the series is about the military's role in the Iraq War. Part V of theseries is about how the military responded to the war.,item_9B,-0.1,bad
1540755_10K_2021_0001564590-21-012868.htm,"The information called for by this item will be set forth in our Proxy Statement for the 2021 Annual Meeting of Stockholders to be filed with the SEC within 120 days of the fiscal year ended January 31, 2021. We have adopted a Code of Conduct and Ethics that applies to all officers, directors and employees.",item_10,-0.05,neutral
1540755_10K_2021_0001564590-21-012868.htm,The information called for by this item will be set forth in our Proxy Statement and is incorporated herein by reference. item 11. executive compensation.,item_11,0.0,neutral
1540755_10K_2021_0001564590-21-012868.htm,The information called for by this item will be set forth in our Proxy Statement and is incorporated herein by reference. item 12. security ownership of certain beneficial owners and management.,item_12,0.1071428571428571,good
1540755_10K_2021_0001564590-21-012868.htm,"The information called for by this item will be set forth in our Proxy Statement and is incorporated herein by reference. item 13. certain relationships and related transactions, and director independence.",item_13,0.0535714285714285,good
1540755_10K_2021_0001564590-21-012868.htm,The information called for by this item will be set forth in our Proxy Statement and is incorporated herein by reference. item 14. principal accountING fees and services.,item_14,0.0,neutral
1540755_10K_2021_0001564590-21-012868.htm,We have filed the following documents as a part of this Form 10Ka Financial StatementsPageReports of Independent Registered Public Accounting Firm. All schedules are omitted because they are not applicable.,item_15,-0.02,neutral
1131554_10K_2020_0001131554-21-000012.htm,"At Synchronoss, we build products that deliver trusted and engaging experiences for our customers and their subscribers. Our mission is to provide leading cloud, digital, messaging and network management platforms. Our technologies act as a catalyst to enable and unlock new capabilities in our customers organizations.",item_1,0.1787878787878788,good
1131554_10K_2020_0001131554-21-000012.htm,"An investment in our common stock involves a high degree of risk. If any of the risks actually occur, our business, financial condition or results of operation could be negatively affected. In that case, the trading price of our stock could decline.",item_1A,-0.0566666666666666,bad
1131554_10K_2020_0001131554-21-000012.htm,B. UNRESOLVED STAFF COMMENTSNone.,item_1B,0.0,neutral
1131554_10K_2020_0001131554-21-000012.htm,"We lease approximately 120,000 square feet of office space for our corporate headquarters in Bridgewater, New Jersey. We believe that the facilities we now lease are sufficient to meet our needs through at least the next twelve months. We may require additional office space after that time or if our current business plans change.",item_2,-0.0792929292929292,bad
1131554_10K_2020_0001131554-21-000012.htm,"For a discussion of our material pending legal proceedings that could impact our results of operations, financial condition or cash flows see Note 21. Legal Matters included in Part II, Item 8. Notes to Consolidated Financial Statements.",item_3,0.1,good
1131554_10K_2020_0001131554-21-000012.htm,Not Applicable. ITEM 4. MINE SAFETY DISCLOSURES.,item_4,0.0,neutral
1131554_10K_2020_0001131554-21-000012.htm,"As of December 31, 2020, our common stock was traded and listed on The Nasdaq Global Select Market under the symbol SNCR. We have never declared or paid cash dividends on our common equity. We do not anticipate paying any cash dividends in the foreseeable future. The Company paid the following Preferred Dividends in the fourth quarter of fiscal year 2020.",item_5,-0.1124999999999999,bad
1131554_10K_2020_0001131554-21-000012.htm,The selected statements of operations and the selected balance sheet data are derived from our consolidated audited financial statements. The selected financial data should be read in conjunction with our consolidated financial statements and related notes.,item_6,0.0,neutral
1131554_10K_2020_0001131554-21-000012.htm,The impact of COVID19 will depend significantly on the duration and potential cyclicality of the health crisis and the related public policy actions. The demand for our products and services may be materially and adversely impacted by the pandemic for the duration of 2021 or longer. The loss of Verizon as a customer would have a material negative impact on our company.,item_7,-0.0687499999999999,bad
1131554_10K_2020_0001131554-21-000012.htm,"The primary objective of our investment activities is to preserve our capital for the purpose of funding operations. We deposit our excess cash in what we believe are highquality financial instruments, primarily money market funds and certificates of deposit. We may be exposed to market risks related to changes in interest rates. We do not actively manage the risk of interest rate fluctuations on our marketable securities.",item_7A,0.1166666666666666,good
1131554_10K_2020_0001131554-21-000012.htm,"Report of Independent Registered Public Accounting Firm to the Stockholders and the Board of Directors of Synchronoss Technologies, Inc. In our opinion, the consolidated financial statements present fairly, in all material respects, the financial position of the Company.",item_8,0.0541666666666666,good
1131554_10K_2020_0001131554-21-000012.htm,"ot applicable. ITEM 9. CHANGES IN AND DISAGREEMENTS WITH ACCOUNTANTS ON ACCOUNTING AND FINANCIAL DISCLOSURENot applicable, if applicable.",item_9,0.0,neutral
1131554_10K_2020_0001131554-21-000012.htm,"We completed an implementation of a new enterprise resource planning, or ERP, system during the first quarter of 2020. The ERP system replaced or enhanced certain internal financial, operating and other systems that are critical to our business operations. There were no changes in our internal control over financial reporting as defined in Rule 13a15f and Rule 15d15f under the Exchange Act.",item_9A,0.0703463203463203,good
1131554_10K_2020_0001131554-21-000012.htm,"None. ITEM 9B. Other than this, there is no further information on this item.",item_9B,-0.0208333333333333,neutral
1131554_10K_2020_0001131554-21-000012.htm,Information concerning the directors of Synchronoss is set forth under the heading Election of Directors. Information concerning the audit committee of Syn Chronoss is also set forth. The Company intends to disclose on its website any amendments to or waivers from its Code of Business Conduct.,item_10,0.0,neutral
1131554_10K_2020_0001131554-21-000012.htm,"Synchronoss will hold its 2021 Annual Meeting of Stockholders on November 14, 2021. The Proxy Statement for the 2021 Annual meeting of stockholders includes the following information: Executive compensation.",item_11,0.0,neutral
1131554_10K_2020_0001131554-21-000012.htm,Information concerning shares of Synchronoss equity securities beneficially owned by certain beneficial owners and by management is set forth under the heading Equity Security Ownership of Certain Beneficial Owners and Management. This information is incorporated herein by reference.,item_12,0.1071428571428571,good
1131554_10K_2020_0001131554-21-000012.htm,Information concerning certain relationships and related transactions is set forth under the heading Certain Related Party Transactions in the Synchronoss Proxy Statement for the 2021 Annual Meeting of Stockholders. It is incorporated herein by reference.,item_13,0.0535714285714285,good
1131554_10K_2020_0001131554-21-000012.htm,Information concerning fees and services of the Companys principal accountants is set forth under the heading Report of the Audit Committee and Independent Registered Public Accounting Firms Fees in the Synchronoss Proxy Statement.,item_14,0.0,neutral
1131554_10K_2020_0001131554-21-000012.htm,"All other Schedules have been omitted because they are not applicable, or the required information is shown in the Consolidated Financial Statements in Part II, Item 8 of this Form 10K.",item_15,-0.0625,bad
1418100_10K_2021_0001418100-21-000095.htm,"Avaya is a global leader in digital communications products, solutions and services for businesses of all sizes. We enable organizations around the globe to succeed by creating intelligent communications experiences for our clients, their employees and their customers. Our cloud communications solutions and multicloud software ecosystem power tailored, intelligent, and effortless customer and employee experiences.",item_1,0.5333333333333333,good
1418100_10K_2021_0001418100-21-000095.htm,"The risk factors summarized and detailed below could materially harm our business, operating results andor financial condition, impair our future prospects andor cause the price of our common stock to decline. Material risks that may affect our business include, but are not necessarily limited to, those relating to our strategic operating plan, including our strategic partnership with RingCentral, Inc.",item_1A,0.0303571428571428,neutral
1418100_10K_2021_0001418100-21-000095.htm,None. Item 1B. Unresolved Staff CommentsNone.,item_1B,0.0,neutral
1418100_10K_2021_0001418100-21-000095.htm,"As of September 30, 2021, we had 117 leased facilities located in 59 countries. Our real property portfolio consists of aggregate floor space of 1.5 million square feet, substantially all of which is leased.",item_2,0.1,good
1418100_10K_2021_0001418100-21-000095.htm,"The information concerning legal proceedings set forth under Note 22, Commitments and Contingencies, to our Consolidated Financial Statements included in Part II, Item 8 of this Annual Report on Form 10K, is incorporated by reference in response to this item.",item_3,0.1,good
1418100_10K_2021_0001418100-21-000095.htm,Not applicable. Item 4. Mine Safety Disclosures not applicable.,item_4,0.0,neutral
1418100_10K_2021_0001418100-21-000095.htm,"The number of record holders of the common stock as of October 31, 2021 was 152. The Company does not anticipate paying cash dividends on its common stock in the foreseeable future. No dividends were paid by Avaya Holdings Corp. over the past three fiscal years.",item_5,-0.2333333333333333,bad
1418100_10K_2021_0001418100-21-000095.htm,There are no plans to change the law. There is no need to change any laws.,item_6,0.0,neutral
1418100_10K_2021_0001418100-21-000095.htm,"The matters discussed in this Managements Discussion and Analysis of Financial Condition and Results of Operations contain certain forwardlooking statements. Forwardlooking statements involve significant risks and uncertainties. Avaya builds innovative open, converged unified communications and collaboration UCC and contact center CC solutions.",item_7,0.2051587301587301,good
1418100_10K_2021_0001418100-21-000095.htm,"The Company has exposure to changing interest rates primarily under the Term Loan Credit Agreement and ABL Credit Agreement, each of which bears interest at variable rates based on LIBOR. As of September 30, 2021, the Company had interest rate swap agreements, which mature on December 15, 2022.",item_7A,0.25,good
1418100_10K_2021_0001418100-21-000095.htm,"Opinions on the Financial Statements and Internal Control over Financial Reporting. Avaya Holdings Corp. and its subsidiaries the Company as of September 30, 2021.",item_8,0.0,neutral
1418100_10K_2021_0001418100-21-000095.htm,None. Item 9. Changes in and Disagreements with Accountants on Accounting and Financial DisclosureNone.,item_9,0.0,neutral
1418100_10K_2021_0001418100-21-000095.htm,"The Company carried out an evaluation, under the supervision and with the participation of the Companys management, including the Chief Executive Officer and the Chief Financial Officer. The evaluation evaluated the effectiveness of the design and operation of the Company's disclosure controls and procedures. Based on this evaluation, the Company concluded that the disclosure controls were effective as of September 30, 2021. There have been no changes in the internal control over financial reporting.",item_9A,0.15,good
1418100_10K_2021_0001418100-21-000095.htm,None. Item 9B. Disclosure Regarding Foreign Jurisdictions that Prevent InspectionsNone.,item_9B,-0.0416666666666666,neutral
1418100_10K_2021_0001418100-21-000095.htm,"Information required by this item will be included in an amendment hereto or a definitive proxy statement to be filed with the SEC within 120 days of the fiscal year ended September 30, 2021. Item 10. Directors, Executive Officers and Corporate Governance",item_10,-0.0333333333333333,neutral
1418100_10K_2021_0001418100-21-000095.htm,"Information required by this item will be included in an amendment hereto or a definitive proxy statement to be filed with the SEC within 120 days of the fiscal year ended September 30, 2021.",item_11,-0.1,bad
1418100_10K_2021_0001418100-21-000095.htm,"Information required by this item will be included in an amendment hereto or a definitive proxy statement to be filed with the SEC within 120 days of the fiscal year ended September 30, 2021. Item 12. Security Ownership of Certain Beneficial Owners and Management and Related Stockholder Matters",item_12,0.0023809523809523,neutral
1418100_10K_2021_0001418100-21-000095.htm,"Information required by this item will be included in an amendment hereto or a definitive proxy statement to be filed with the SEC within 120 days of the fiscal year ended September 30, 2021. Item 13. Certain Relationships and Related Transactions, and Director Independence",item_13,0.0023809523809523,neutral
1418100_10K_2021_0001418100-21-000095.htm,"Information required by this item will be included in an amendment hereto or a definitive proxy statement to be filed with the SEC within 120 days of the fiscal year ended September 30, 2021. Item 14. Principal Accountant Fees and Services",item_14,-0.0333333333333333,neutral
1418100_10K_2021_0001418100-21-000095.htm,"The information required by this item is included in Note 9, Supplementary Financial Information, to our Consolidated Financial Statements included in Part II Item 8 of this Annual Report on Form 10K. See Index to Exhibits, which is incorporated by reference in this Item.",item_15,0.0,neutral
789019_10K_2021_0001564590-21-039151.htm,"Microsoft aims to recruit, develop, and retain diverse, worldchanging talent. To foster their and our success, we seek to create an environment where people can do their best work a place where they can proudly be their authentic selves.",item_1,0.325,good
789019_10K_2021_0001564590-21-039151.htm,"We face intense competition across all markets for our products and services, which may lead to lower revenue or operating margins. Our ability to remain competitive depends on our success in making innovative products, devices, and services that appeal to businesses and consumers.",item_1A,0.3,good
789019_10K_2021_0001564590-21-039151.htm,We have received no written comments regarding our periodic or current reports from the staff of the Securities and Exchange Commission that were issued 180 days or more preceding the end of our fiscal year 2021 that remain unresolved.,item_1B,0.25,good
789019_10K_2021_0001564590-21-039151.htm,"Our corporate headquarters are located in Redmond, Washington. We have approximately 15 million square feet of space located in King County, Washington that is used for engineering, sales, marketing, and operations. In addition, we own and lease space domestically that includes office and datacenter space.",item_2,0.0666666666666666,good
789019_10K_2021_0001564590-21-039151.htm,"The Company was required to make annual reports of the general activities of the Companys Antitrust Compliance Office as required by the Final Order and Judgment in Barovic v. Ballmer et al, United States District Court for the Western District of Washington Final Order. The Final Order expired in April of 2021.",item_3,0.00625,neutral
789019_10K_2021_0001564590-21-039151.htm,Not applicable. ITEM 4. MINE SAFETY DISCLOSURES. Not applicable.,item_4,0.0,neutral
789019_10K_2021_0001564590-21-039151.htm,"Our common stock is traded on the NASDAQ Stock Market under the symbol MSFT. On July 26, 2021, there were 89,291 registered holders of record of our common stock. We returned 10.4 billion to shareholders in the form of share repurchases and dividends in the fourth quarter of fiscal year 2021.",item_5,-0.1999999999999999,bad
789019_10K_2021_0001564590-21-039151.htm,ITEM 6. Item 6ITEM 7. Item 7. item 8. Item 9. Item 10. Item 11. Item 12. Item 13. Item 14. Item 15.,item_6,0.0,neutral
789019_10K_2021_0001564590-21-039151.htm,"The following Managements Discussion and Analysis of Financial Condition and Results of Operations is intended to help the reader understand the results of operations and financial condition of Microsoft Corporation. MDA is provided as a supplement to, and should be read in conjunction with, our consolidated financial statements and the accompanying Notes to Financial Statements Part II, Item 8 of this Form 10K. The markets for software, devices, and cloudbased services are dynamic and highly competitive.",item_7,0.0266666666666666,neutral
789019_10K_2021_0001564590-21-039151.htm,"We are exposed to economic risk from foreign exchange rates, interest rates, credit risk, and equity prices. We use derivatives instruments to manage these risks, however, they may still impact our consolidated financial statements.",item_7A,0.01875,neutral
789019_10K_2021_0001564590-21-039151.htm,"RevenueProduct71,07468,04166,069Service and other97,01474,97459,774Total revenue168,088143,015125,843Cost of revenueProduct18,21916,01716,273 service and other34,01330,06126,637 Total cost of revenue52,23246,07842,910Gross margin115,85696,93782,933Research and development20,71619,26916,876Sales and marketing20,11719,59818,213General and administrative5,1075,1114,885Operating income69,91652,95942, 959Other income, net1,186Income before income taxes71,10253,03643,688Provision for income taxes9,8318,7554,448Net income61,27144,28139,240Earnings per shareBasic8.125.825.11Diluted8.055.765.06Weighted average shares outstandingBasic7,5477,6107,673Diluting7,6087,6837,753 refer to accompanying notes.",item_8,-0.075,bad
789019_10K_2021_0001564590-21-039151.htm,"ot applicable. ITEM 9. CHANGES IN AND DISAGREEMENTS WITH ACCOUNTANTS ON ACCOUNTING AND FINANCIAL DISCLOSURENot applicable, if applicable.",item_9,0.0,neutral
789019_10K_2021_0001564590-21-039151.htm,"Internal control over financial reporting is a process to provide reasonable assurance regarding the reliability of our financial reporting for external purposes in accordance with accounting principles generally accepted in the United States of America. Deloitte Touche LLP has audited our internal control overfinancial reporting as of June 30, 2021 their report is included in Item 9A.",item_9A,0.0208333333333333,neutral
789019_10K_2021_0001564590-21-039151.htm,"Not applicable. ITEM 9B. Other than this, there is no further information.",item_9B,-0.0208333333333333,neutral
789019_10K_2021_0001564590-21-039151.htm,"A list of our executive officers and biographical information appears in Part I, Item 1 of this Form 10K. Information about our directors may be found under the caption Our director nominees in our Proxy Statement for the Annual Meeting of Shareholders to be held November 30, 2021.",item_10,0.0,neutral
789019_10K_2021_0001564590-21-039151.htm,"The information in the Proxy Statement set forth under the captions Director compensation, Named executive officer compensation, Compensation Committee report, and, if required, compensation Committee interlocks and insider participation is incorporated herein.",item_11,0.0,neutral
789019_10K_2021_0001564590-21-039151.htm,"The information in the Proxy Statement set forth under the captions Stock ownership information, Principal shareholders and Equity compensation plan information is incorporated herein by reference.",item_12,0.0,neutral
789019_10K_2021_0001564590-21-039151.htm,The information set forth in the Proxy Statement under the captions Director independence and Certain relationships and related transactions is incorporated herein by reference.,item_13,0.1071428571428571,good
789019_10K_2021_0001564590-21-039151.htm,Information concerning principal accountant fees and services appears in the Proxy Statement under the headings Fees billed by Deloitte Touche and Policy on Audit Committee preapproval of audit and permissible nonaudit services.,item_14,0.0,neutral
789019_10K_2021_0001564590-21-039151.htm,"The financial statements are set forth under Item 8 of this Form 10K, as indexed below. Financial statement schedules have been omitted since they either are not required, not applicable, or the information is otherwise included.",item_15,0.0,neutral
1066194_10K_2021_0001558370-21-012388.htm,"eGain automates customer engagement with an innovative software as a service SaaS platform. More than one hundred eighty leading brands use eGains cloud software to improve customer satisfaction, empower agents, reduce service cost, and boost sales.",item_1,0.5,good
1066194_10K_2021_0001558370-21-012388.htm,"Our business is influenced by a range of factors that are beyond our control and that we have no comparative advantage in forecasting. The global economic climate continues to influence our business. We face risks related to health epidemics, including the COVID19 pandemic, which could have a material adverse effect.",item_1A,0.0333333333333333,neutral
1066194_10K_2021_0001558370-21-012388.htm,UNRESOLVED STAFF COMMENTSNone. ITEM 1B.,item_1B,0.0,neutral
1066194_10K_2021_0001558370-21-012388.htm,"We lease all facilities used in our business as of June 30, 2021. The following table summarizes our principal properties.",item_2,0.0,neutral
1066194_10K_2021_0001558370-21-012388.htm,"We are not currently a party to any legal proceedings, and are not aware of any pending or threatened legal proceedings against us. In the ordinary course of business, we are involved in various legal proceedings and claims related to alleged infringement of thirdparty patents and other intellectual property rights.",item_3,0.0361607142857142,neutral
1066194_10K_2021_0001558370-21-012388.htm,MINE SAFETY DISCLOSURES: Not applicable.,item_4,0.0,neutral
1066194_10K_2021_0001558370-21-012388.htm,"Our common stock is traded on the Nasdaq Capital Market under the symbol EGAN. As of September 9, 2021, there were approximately 139 stockholders of record. We have never declared or paid any cash dividends on our common stock.",item_5,-0.3333333333333333,bad
1066194_10K_2021_0001558370-21-012388.htm,The selected consolidated financial data should be read in conjunction with the information under Item 6. ITEM 6. SELECTED FINANCIAL DATA.,item_6,0.0,neutral
1066194_10K_2021_0001558370-21-012388.htm,"eGain automates customer engagement with an innovative software as a service SaaS platform, powered by deep digital, artificial intelligence AI, and knowledge capabilities. One hundred fifty leading brands use eGains cloud software to improve customer satisfaction, empower agents, reduce service cost and boost sales.",item_7,-0.0124999999999999,neutral
1066194_10K_2021_0001558370-21-012388.htm,"Our financial results could be affected by factors such as changes in foreign currency exchange rates or weak economic conditions in foreign markets. We do not currently use derivative instruments to hedge against foreign exchange risk. Our investment policy provides for investments in shortterm, lowrisk, investmentgrade debt instruments.",item_7A,-0.0444444444444444,neutral
1066194_10K_2021_0001558370-21-012388.htm,"We have audited the accompanying consolidated balance sheets of eGain Corporation and subsidiaries the Company as of June 30, 2021 and 2020. We believe that our audits provide a reasonable basis for our opinion. The Company is not required to have, nor were we engaged to perform, an audit of its internal control over financial reporting. The communication of critical audit matters does not alter in any way our opinion on the consolidated financial statements.",item_8,0.05,neutral
